center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
gap_midpoint,168.13947769687167,3.28691679293442,0.5,1.0,50.0,257,4,16,12.839960574525994,4.022429716408449,-2.145100441051542,3.386536776818033,1.6209133361220371,8.508334126555208e-05,5.533838921357676e-15,healthy
gap_midpoint,169.50324594749026,3.294995010360484,0.5,1.0,50.0,257,4,15,763.0339484928511,28.607617784789372,-5.566317192265349,83.65720054228022,39.54671450748986,1.359528822848643e-05,3.724828952439485e-15,healthy
gap_midpoint,171.66175649950162,3.3076489422616855,0.5,1.0,50.0,257,4,16,0.1847264223043759,0.45282308422158346,1.4118259444966454,0.4211716392968488,0.18981558330203957,0.0007487355283972162,2.554289633175634e-15,healthy
gap_midpoint,174.08286402147866,3.3216543494521606,0.5,1.0,50.0,257,4,15,108.1912740742815,11.868669010515948,-3.9017453143237626,9.64946059813122,4.762040969459795,3.7184102983969065e-05,1.6812718207727018e-14,healthy
gap_midpoint,144.55641414719307,3.1357927742763865,0.5,1.0,50.0,257,4,16,0.6815839084432125,0.8821971505088668,0.33541162194893526,0.7989401915058308,0.3649335108480109,0.000325115669848485,6.1897698013612896e-15,healthy
gap_midpoint,146.71187391466256,3.1505935555776987,0.5,1.0,50.0,257,4,16,76.38930225360397,9.96642994472709,-3.778212945159068,8.106880977552835,4.004208619379307,3.143103037712723e-05,7.813344021090664e-15,healthy
gap_midpoint,148.73814288167225,3.164310263119395,0.5,1.0,50.0,257,4,16,1.4719449389185058,1.3163402209916282,-0.3355958266525254,1.1692848668356608,0.5374165093307604,0.00022366468087100673,7.693409278948284e-15,healthy
gap_midpoint,150.48938901651317,3.1760155104203327,0.5,1.0,50.0,257,4,16,581.2650796250639,24.61274080268919,-5.508009546375901,64.32182427138795,30.79938226683874,1.1436564121508967e-05,1.095277032041391e-14,healthy
gap_midpoint,160.01947615450825,3.2374184673821538,0.5,1.0,50.0,257,4,16,3.030850729630962,1.899759785398806,-0.9438762110492913,1.6661553615241618,0.7753471325189389,0.00016706113131822968,8.20528556833004e-15,healthy
gap_midpoint,162.10983691238903,3.2503970447130897,0.5,1.0,50.0,257,4,16,14.970918626225858,4.329580447385155,-2.295692231683746,3.637901581356306,1.7638841894876565,7.702080724328007e-05,1.3645190494401057e-14,healthy
gap_midpoint,164.2838894375412,3.263718898059457,0.5,1.0,50.0,257,4,16,1.7757508885396474,1.4367514856537313,-0.4854503659872568,1.28131762543286,0.5911175786543483,0.00022614236909465423,4.126407600196694e-15,healthy
gap_midpoint,166.36075458303748,3.2762815842992565,0.5,1.0,50.0,257,4,15,31.27345926103046,6.326570179567007,-2.901106719847516,5.223617842701705,2.5721767420455723,6.673209852907368e-05,4.8848669702101855e-15,healthy
gap_midpoint,151.97497571172016,3.1858388074078277,0.5,1.0,50.0,257,4,16,6.775649325354614,2.90773765726004,-1.6512552146934534,2.470177580649657,1.1707345841513275,0.00010639997655663944,6.1609424752396155e-15,healthy
gap_midpoint,154.56880155271838,3.202762248297369,0.5,1.0,50.0,257,4,17,0.4080471128278066,0.6769809175173668,0.7700705625632075,0.6211200713720921,0.28201006291366165,0.0003629564807939659,1.0883282735968423e-15,healthy
gap_midpoint,156.85525055591597,3.217446342680875,0.5,1.0,50.0,257,4,15,60.8793683080624,8.91449764847552,-3.5161189358561615,7.250138037454145,3.5901204881718405,4.471047249984965e-05,1.365544722199789e-14,healthy
gap_midpoint,158.22378999450729,3.226133356850416,0.5,1.0,50.0,257,4,16,156.37195787135636,14.172619371252548,-4.313416854681963,11.629907944978878,5.7043106009356945,2.3157622269927625e-05,9.814881965629915e-15,healthy
gap_midpoint,175.5978129105381,3.3303191597627295,0.5,1.0,50.0,257,4,16,27.09819282187435,5.870001850081245,-2.742543769318356,4.876916898343266,2.385111311487344,6.070639965968655e-05,6.948574992219813e-15,healthy
gap_midpoint,177.4094210369052,3.340583108239281,0.5,1.0,50.0,257,4,16,10.754145997412426,3.6334508971600386,-1.9693242651519804,3.1024974897786413,1.4812169034421094,9.730035579940252e-05,1.2223230570539683e-14,healthy
gap_midpoint,179.1469458981785,3.3503293294607657,0.5,1.0,50.0,257,4,16,47.68503551099458,7.838116525347219,-3.1963855790966273,6.4336263630685835,3.183132207166913,4.662906304603042e-05,9.536479233230612e-15,healthy
gap_midpoint,181.06178125231173,3.3609612395013637,0.5,1.0,50.0,257,4,16,3.2290299257902157,1.9554554346729072,-0.9669655467529149,1.720559190947739,0.7998786005439829,0.000185124717602994,9.764645922765261e-15,healthy
gap_midpoint,190.72140750836536,3.412936697412961,0.5,1.0,50.0,257,4,16,1.30377959005747,1.2289781237839321,-0.2160909345259347,1.104036500723264,0.5049155413655741,0.00031011545541095636,5.620176921317691e-15,healthy
gap_midpoint,192.55319148227974,3.422495368537789,0.5,1.0,50.0,257,4,16,381.1361739492717,21.57413801328739,-4.83038198735248,18.355052117064435,9.722049069085296,1.7727779892838628e-05,7.606243017717495e-15,healthy
gap_midpoint,194.17256164168748,3.4308701902879064,0.5,1.0,50.0,257,4,16,4.687510807186451,2.365874769606385,-1.2531507478492052,2.0711954108940343,0.9646556532086057,0.00016076578560548482,5.684328780672592e-15,healthy
gap_midpoint,196.0709392602438,3.4405994623397427,0.5,1.0,50.0,257,4,16,36.23529806263138,6.808879651834462,-2.9053908208199113,5.635311256436441,2.7605321135282934,5.794218148545534e-05,1.0785022493607594e-14,healthy
gap_midpoint,183.540773166377,3.3745597734951347,0.5,1.0,50.0,257,4,17,1.232588640478813,1.2071601738220017,-0.17193338994355734,1.0746292588863968,0.49079063792630023,0.00023731550459426233,8.82710199008487e-15,healthy
gap_midpoint,185.23662576304747,3.3837569995495422,0.5,1.0,50.0,257,4,15,1003.8359758995028,34.829292256582896,-5.669942346560682,140.3561609028704,64.9334549862968,1.2569667813066722e-05,2.0272180356889452e-14,healthy
gap_midpoint,186.41385313060465,3.3900921524507943,0.5,1.0,50.0,257,4,15,35.895218113296224,6.840417606779864,-2.932860916184855,5.613057286071275,2.743693095651826,6.690970643275046e-05,1.6231829027595742e-14,healthy
gap_midpoint,188.3225406197594,3.4002790679831536,0.5,1.0,50.0,257,4,16,4.434539225212504,2.300779691955797,-1.2169911175547243,2.0116317722577977,0.939555805496591,0.00016428420282008302,6.008595535588459e-15,healthy
gap_midpoint,197.4458957586051,3.447587534875851,0.5,1.0,50.0,257,4,16,267.33904454628384,18.451879146863753,-4.515336369831342,15.230847286292258,7.512412853838759,2.1686351174042305e-05,7.229307804804667e-15,healthy
gap_midpoint,199.64003080997787,3.45863883251973,0.5,1.0,50.0,257,4,16,0.2772571276596443,0.5500403983743231,1.0337945645293436,0.5152737203284953,0.23247155309256826,0.0007148942102331941,3.603877493058505e-15,healthy
gap_midpoint,201.87917322892218,3.4697922996953157,0.5,1.0,50.0,257,4,16,180.43678385472447,15.297613952989566,-4.176032851375995,12.465885412548273,6.124628196170817,2.7205702860538506e-05,5.670581782915955e-15,healthy
gap_midpoint,203.34163315862253,3.4770104200697345,0.5,1.0,50.0,257,4,16,26.231646175501922,5.728964818208718,-2.621599845875753,4.816696778638548,2.3336901939770707,6.91609057417129e-05,9.751404207049984e-15,healthy
gap_midpoint,204.79218450263392,3.4841186644196016,0.5,1.0,50.0,257,4,16,201.33781880034797,16.137981144902653,-4.250056028276294,13.173613818622702,6.4641631124370305,2.531810590032214e-05,1.355177145345169e-14,healthy
gap_midpoint,206.65047804498477,3.4931517878531713,0.5,1.0,50.0,257,4,16,1.66382500720474,1.383999993305006,-0.407033397780826,1.2460993950152803,0.570607280984367,0.0003007804816188288,6.005443588333358e-15,healthy
gap_midpoint,208.74138430233126,3.5032190236666705,0.5,1.0,50.0,257,4,16,27.31081012574515,5.863507251369592,-2.6380548617013124,4.90563019906156,2.388183873249678,7.06289595834432e-05,7.674986794025414e-15,healthy
gap_midpoint,210.6336861561108,3.512243473757257,0.5,1.0,50.0,257,4,16,5.484294179066385,2.5519315591555625,-1.3547316459991494,2.2371586990984342,1.0448480586740323,0.00016563905027870392,3.562887874977035e-15,healthy
gap_midpoint,212.519390977539,3.5211561694509537,0.5,1.0,50.0,257,4,15,29.62373129251192,6.1219380458951855,-2.6919322581319043,5.11208246072084,2.484844263917904,8.309743006407866e-05,5.2768302656976695e-15,healthy
gap_midpoint,213.94748207160205,3.527853507613964,0.5,1.0,50.0,257,4,16,209.56343969716204,16.457081794443358,-4.239764052024812,13.439770690849599,6.595414218410027,2.483541759862019e-05,8.951145415046685e-15,healthy
gap_midpoint,215.35829164587756,3.5344260474648377,0.5,1.0,50.0,257,4,17,33.77858111655566,6.553315218913462,-2.787869258760436,5.451607980190178,2.6585015216944976,5.276686360212832e-05,7.152003493717738e-15,healthy
gap_midpoint,217.61856742864256,3.544866773188823,0.5,1.0,50.0,257,4,16,0.5636807276265311,0.790005329110341,0.4529964534639714,0.7313591233396287,0.33139230038161144,0.0005422362689683269,5.120948300254682e-15,healthy
gap_midpoint,219.8912575941677,3.5552560740817034,0.5,1.0,50.0,257,4,16,32.41747790388908,6.464243083120734,-2.7425287103289433,5.353423571156191,2.5948345848031136,6.8290752301981e-05,9.205773191363543e-15,healthy
gap_midpoint,221.07281219700366,3.560615047800856,0.5,1.0,50.0,257,4,16,1315.9261750220312,38.83187370607897,-5.655648240676372,138.62747997580303,64.50631809009005,1.0312869263876693e-05,2.107989713299024e-14,healthy
gap_midpoint,222.71885290464883,3.568033160331244,0.5,1.0,50.0,257,4,16,1.5850880489963937,1.3482916422468267,-0.36213420061587903,1.2209190947776414,0.5561719488899143,0.00031110322232831116,6.443838771618092e-15,healthy
gap_midpoint,224.4951624620933,3.5759770924877645,0.5,1.0,50.0,257,4,16,567.7405755268124,26.032705908128413,-4.976827197654451,22.519256424338206,12.643740451032928,1.6624538541925646e-05,9.411484053183739e-15,healthy
gap_midpoint,226.20238447463078,3.583553038661105,0.5,1.0,50.0,257,4,16,2.0242626540216415,1.5342486323281928,-0.5525152766374145,1.374173558101364,0.6294554568134296,0.000284078659229469,5.703963086589743e-15,healthy
gap_midpoint,228.3794287926023,3.59313134073397,0.5,1.0,50.0,257,4,16,10.494000840066532,3.567401712598385,-1.8379667865635205,3.0767871323626697,1.4551798736896369,0.00012789097521101535,5.924574461785024e-15,healthy
gap_midpoint,230.29380100301228,3.601478823003405,0.5,1.0,50.0,257,4,16,11.769279537726895,3.8207522809851824,-1.924145005908724,3.263486934668595,1.538208377563372,0.00011584965781561574,3.3204964111467904e-15,healthy
gap_midpoint,231.6187119768397,3.6072154703990336,0.5,1.0,50.0,257,4,16,1345.8257020868768,38.26958183326406,-5.615839168847603,117.5133046042354,55.29435700809701,1.0483895810975215e-05,8.109472425999577e-15,healthy
gap_midpoint,232.8403197160443,3.612475829108022,0.5,1.0,50.0,257,4,16,25.275875390669412,5.672072280521853,-2.5146894193193394,4.743699899934837,2.2795677107537515,8.119950012813027e-05,1.6023554204289448e-14,healthy
gap_midpoint,235.10881692236225,3.622171391293363,0.5,1.0,50.0,257,4,16,0.6634144397018663,0.8596633038751185,0.31882820195757217,0.7934508105436211,0.35951879834485,0.0005318173741880052,3.179647020851336e-15,healthy
zero_ordinate,143.11184580762063,3.125749396654458,0.5,1.0,50.0,257,4,17,1806.9818287430783,60.91450075828994,-6.580314046543469,1374.2916947474368,620.6399709100817,4.518747233514731e-06,5.939206089518361e-14,healthy
zero_ordinate,153.0246938111989,3.1927222394187376,0.5,1.0,50.0,257,4,16,2054.8416599304173,64.9471610003037,-6.570872120445043,1464.5234543413158,661.389724298012,5.700518186806853e-06,5.930982051516908e-14,healthy
zero_ordinate,201.2647519437038,3.466744148786519,0.5,1.0,50.0,257,4,16,3313.1053351370665,82.64244421808604,-6.519898439165513,1874.8176399771933,846.6801620682544,5.862283343954295e-06,3.843199819149044e-14,healthy
zero_ordinate,209.57650971685626,3.5072118077954464,0.5,1.0,50.0,257,4,15,3598.0909725605093,85.97975550514148,-6.525358052083353,1941.3210727119779,876.7140110879415,7.179235278105191e-06,4.2086447785788875e-14,healthy
zero_ordinate,219.0675963490214,3.551503274909678,0.5,1.0,50.0,257,4,16,3881.609913100996,89.29688836686373,-6.520589044534806,2015.8381023181767,910.3663104273386,5.858021249578405e-06,3.116304781877456e-14,healthy
zero_ordinate,227.4214442796793,3.588927812482391,0.5,1.0,50.0,257,4,16,4147.3937112548065,92.26499760199636,-6.518928347320246,2080.2058462087757,939.4366986349261,5.869951706934692e-06,6.18406458986388e-14,healthy
zero_ordinate,163.030709687182,3.256061519640649,0.5,1.0,50.0,257,4,16,2306.7923107327997,68.83280506264737,-6.559502679134978,1553.4370708327572,701.5431327136972,5.887706773477015e-06,3.1147182650888257e-14,healthy
zero_ordinate,173.41153651959155,3.3177905269788437,0.5,1.0,50.0,257,4,16,2553.786822612762,72.52654732000077,-6.5415982079375805,1643.4088764420685,742.1743696922853,5.749070072353495e-06,7.229555060159642e-14,healthy
zero_ordinate,182.20707848436646,3.3672667677407175,0.5,1.0,50.0,257,4,16,2832.399261420194,76.2367087055169,-6.547129953201744,1718.0665924575796,775.8924142457315,5.966831562438466e-06,3.4518678836105613e-14,healthy
zero_ordinate,192.0266563607138,3.419757131193771,0.5,1.0,50.0,257,4,16,2999.003427264406,78.8119367687318,-6.511250562356756,1799.5023825962999,812.6692485130513,5.745354903017456e-06,1.667961034747428e-14,healthy
zero_ordinate,236.5242296658162,3.6281735872931455,0.5,1.0,50.0,257,4,16,4371.439038661586,94.87773050924716,-6.504738449093294,2149.151342983639,970.5709288531569,5.803948103605952e-06,6.761749974367294e-14,healthy
small_gap_midpoint,221.07281219700366,3.560615047800856,0.5,1.0,50.0,257,4,16,1315.9261750220312,38.83187370607897,-5.655648240676372,138.62747997580303,64.50631809009005,1.0312869263876693e-05,2.107989713299024e-14,healthy
small_gap_midpoint,185.23662576304747,3.3837569995495422,0.5,1.0,50.0,257,4,15,1003.8359758995028,34.829292256582896,-5.669942346560682,140.3561609028704,64.9334549862968,1.2569667813066722e-05,2.0272180356889452e-14,healthy
large_gap_midpoint,199.64003080997787,3.45863883251973,0.5,1.0,50.0,257,4,16,0.2772571276596443,0.5500403983743231,1.0337945645293436,0.5152737203284953,0.23247155309256826,0.0007148942102331941,3.603877493058505e-15,healthy
large_gap_midpoint,171.66175649950162,3.3076489422616855,0.5,1.0,50.0,257,4,16,0.1847264223043759,0.45282308422158346,1.4118259444966454,0.4211716392968488,0.18981558330203957,0.0007487355283972162,2.554289633175634e-15,healthy
random,221.99130394052665,3.564761143256644,0.5,1.0,50.0,257,4,15,96.8555120067445,16.156175567750886,-3.597852970376965,8.674877462324961,4.9543706350056285,4.541381428262988e-05,8.803332564622094e-15,healthy
random,213.91417344208958,3.527697809485139,0.5,1.0,50.0,257,4,16,214.96875610584084,17.99086893726951,-4.260113397598159,13.606549658317507,6.6919280012015205,2.483358082524875e-05,1.1502549325017768e-14,healthy
random,182.39843975603964,3.368316457225219,0.5,1.0,50.0,257,4,16,788.550832772678,67.20506067268215,-5.492527325282283,330.13146688485324,156.75438007824815,2.5021846248253024e-06,8.390802064253817e-14,healthy
random,171.44501060518112,3.3063855109106726,0.5,1.0,50.0,257,4,16,0.2480746695068935,0.6075757504086,1.1657138947200079,0.4841910881716572,0.22227931694932773,0.000642410743522939,5.146662014532893e-15,healthy
random,187.63190343454733,3.396605016655799,0.5,1.0,50.0,257,4,16,244.04657916222618,19.88405995115165,-4.495800759798463,41.93292118740851,21.39922846756328,2.1348921867685812e-05,9.083894325344536e-15,healthy
uniform,213.1711337012673,3.524218221318127,0.5,1.0,50.0,257,4,15,1144.269342823462,79.00259836647264,-5.590817554333062,453.6135339565881,211.11472462824676,3.2130305236164997e-06,8.26618746518122e-14,healthy
uniform,236.5242296658162,3.6281735872931455,0.5,1.0,50.0,257,4,16,4371.439038661586,94.87773050924716,-6.504738449093294,2149.151342983639,970.5709288531569,5.803948103605952e-06,6.761749974367294e-14,healthy
random,197.606952813171,3.4484029045868714,0.5,1.0,50.0,257,4,16,375.56596078958864,22.91347901218974,-4.7890625177643775,36.41315201756507,19.599867470409453,1.8138818051312713e-05,1.81624826940015e-15,healthy
uniform,143.11184580762063,3.125749396654458,0.5,1.0,50.0,257,4,17,1806.9818287430783,60.91450075828994,-6.580314046543469,1374.2916947474368,620.6399709100817,4.518747233514731e-06,5.939206089518361e-14,healthy
uniform,166.4649417721695,3.2769076609133894,0.5,1.0,50.0,257,4,15,38.54228916266836,8.579599856113449,-3.0767170523541854,5.726775015971374,2.9140798964662196,5.931172849257062e-05,9.217702829757243e-15,healthy
uniform,189.8180377367184,3.4081888507446703,0.5,1.0,50.0,257,4,16,243.75771678762172,19.923130037371642,-4.482351848665123,42.212387546191295,21.523094444506874,2.224248669545127e-05,5.0137223207262476e-15,healthy
random,167.29787667330348,3.281898849771293,0.5,1.0,50.0,257,4,16,1836.8676538639004,70.30727083294362,-6.324197925464712,805.9159859023703,387.1927625292585,4.642720734707976e-06,2.537559163166308e-14,healthy
random,190.87123633709706,3.4137219789892583,0.5,1.0,50.0,257,4,17,1.663762732281142,1.6433288582481043,-0.41462813378698343,1.2345048407525072,0.5802742563189671,0.00021339974432902126,7.073342750556362e-15,healthy
random,180.93770889242606,3.3602757558577574,0.5,1.0,50.0,257,4,16,3.950286409748921,2.580130854411324,-1.1334669711980692,1.8830151603511947,0.9028917329114369,0.00016608427322469007,7.756945269596775e-15,healthy
random,216.3283404740489,3.5389202818874903,0.5,1.0,50.0,257,4,16,1582.974304433851,86.34268489185516,-5.829193287578253,689.725602659011,314.10091328572486,3.754387794123208e-06,1.1347322764307035e-14,healthy
